counts,value,time
0,0.72,1.144296407699585
1,0.72,3.320119619369507
2,0.72,4.040277004241943
3,0.72,12.088122844696045
4,0.72,15.048541784286499
0,0.704,1.8645312786102295
0,0.751,2.568641185760498
0,0.744,4.760287523269653
1,0.744,6.960524082183838
2,0.744,9.128331661224365
3,0.744,17.208570957183838
4,0.744,23.04850149154663
5,0.744,23.792545318603516
0,0.697,5.503984212875366
0,0.76,6.201000928878784
1,0.76,7.704084157943726
2,0.76,20.84846067428589
3,0.76,25.23276162147522
0,0.664,8.464460849761963
0,0.752,9.872450828552246
1,0.752,14.296980381011963
0,0.68,10.624491691589355
0,0.783,11.304849624633789
0,0.777,12.808043956756592
0,0.712,13.584672927856445
1,0.712,20.13676404953003
2,0.712,21.6084988117218
0,0.728,15.76823377609253
1,0.728,22.320598363876343
0,0.713,16.49604082107544
1,0.713,19.42416262626648
0,0.735,17.952960729599
0,0.736,18.688105821609497
1,0.736,26.68846368789673
0,0.696,24.536975383758545
1,0.696,25.992624044418335
0,0.759,27.424731969833374
0,0.753,28.183980464935303
0,0.679,28.937004804611206
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
