counts,value,time
0,1.76,1.6321964263916016
0,0.376,3.3921797275543213
1,0.376,3.7682712078094482
0,0.328,4.144218683242798
0,0.425,4.472229242324829
0,0.687,4.896899223327637
0,0.729,5.584383726119995
1,0.729,12.145349264144897
2,0.729,15.08982515335083
3,0.729,25.283307313919067
0,0.776,6.313160419464111
0,0.671,7.0895819664001465
0,0.769,7.7605297565460205
0,0.704,8.529364347457886
1,0.704,13.681854486465454
2,0.704,14.385878562927246
0,0.721,9.232967615127563
0,0.728,9.953525066375732
1,0.728,16.530778884887695
2,0.728,17.25838851928711
3,0.728,18.698386192321777
0,0.752,10.681674242019653
1,0.752,22.403122425079346
0,0.712,11.433451652526855
1,0.712,15.818570375442505
2,0.712,17.986443519592285
3,0.712,20.93136954307556
0,0.808,12.873929023742676
0,0.737,19.426326751708984
1,0.737,28.187349796295166
0,0.768,20.16317319869995
0,0.76,21.643187046051025
0,0.672,23.155434608459473
0,0.744,23.8276047706604
0,0.711,24.572046041488647
0,0.679,26.01199436187744
0,0.753,26.691481828689575
0,0.743,27.444076776504517
0,0.736,28.924209594726562
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
