counts,value,time
0,0.736,1.852987289428711
1,0.736,6.96522855758667
2,0.736,17.917563438415527
3,0.736,21.53365969657898
0,0.727,2.589195489883423
0,0.728,3.3165669441223145
1,0.728,14.997913599014282
2,0.728,20.12557363510132
3,0.728,27.44604802131653
0,0.72,4.04493522644043
1,0.72,11.333105087280273
2,0.72,15.725697994232178
3,0.72,18.654024362564087
4,0.72,24.495065212249756
5,0.72,25.966434240341187
0,0.744,4.765095949172974
1,0.744,6.220823526382446
0,0.712,5.509212493896484
1,0.712,7.70110821723938
2,0.712,8.412734508514404
3,0.712,10.6209716796875
4,0.712,12.805335998535156
0,0.745,9.124878406524658
0,0.751,9.869571447372437
1,0.751,19.37408208847046
0,0.752,12.05302357673645
1,0.752,25.214568614959717
0,0.76,13.517138004302979
1,0.76,26.686307668685913
0,0.721,14.277129411697388
1,0.721,23.77419376373291
0,0.753,16.445502758026123
0,0.719,17.1988627910614
0,0.68,20.853703022003174
0,0.808,22.270094871520996
0,0.696,23.078191995620728
0,0.713,28.173911333084106
0,0.704,28.886473894119263
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
