counts,value,time
0,1.518,1.876863956451416
0,1.426,3.39496111869812
1,1.426,15.06726884841919
0,1.466,4.820697069168091
0,1.471,6.286785840988159
0,1.476,7.7582292556762695
1,1.476,20.931578636169434
0,1.463,9.234555721282959
0,1.428,10.69710373878479
0,1.493,12.1249361038208
0,1.449,13.618237972259521
0,1.49,16.49370765686035
0,1.487,17.983906507492065
0,1.461,19.4705708026886
0,1.435,22.407901763916016
0,1.511,23.843136072158813
0,1.478,25.35454821586609
0,1.368,26.83260488510132
0,1.52,28.200594425201416
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
