counts,value,time
0,0.697,1.0876617431640625
0,0.719,1.7844412326812744
0,0.769,2.5034658908843994
0,0.744,3.2723443508148193
1,0.744,7.711957931518555
2,0.744,23.016254663467407
3,0.744,25.927783966064453
4,0.744,26.671842336654663
0,0.703,4.016345262527466
0,0.753,4.719570636749268
0,0.712,5.4721879959106445
1,0.712,9.119792222976685
2,0.712,20.815900802612305
3,0.712,24.479915142059326
0,0.76,6.183846473693848
0,0.768,6.944262266159058
0,0.664,8.455978393554688
0,0.743,9.832275390625
0,0.728,10.575587749481201
1,0.728,19.36005210876465
2,0.728,20.087817668914795
0,0.736,11.303720235824585
1,0.736,12.039568662643433
2,0.736,12.775907516479492
3,0.736,25.192251443862915
4,0.736,27.416080713272095
5,0.736,28.871809720993042
0,0.696,13.511561155319214
1,0.696,15.712076425552368
0,0.8,14.207601547241211
0,0.704,15.007867097854614
0,0.751,16.408124208450317
0,0.793,17.159480333328247
0,0.688,17.952043056488037
0,0.72,18.639954566955566
1,0.72,23.76024103164673
2,0.72,28.15200972557068
0,0.737,21.527506589889526
0,0.752,22.264190912246704
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
