counts,value,time
0,0.72,1.8321540355682373
1,0.72,12.784574508666992
2,0.72,20.86416745185852
0,0.944,2.552067518234253
0,0.528,3.496387481689453
0,0.792,4.023924350738525
0,0.608,4.816146612167358
0,0.768,5.424466133117676
1,0.768,6.1924238204956055
2,0.768,11.3281729221344
0,0.759,6.960728645324707
0,0.673,7.719836235046387
0,0.744,8.392520189285278
1,0.744,13.50452470779419
0,0.703,9.136634111404419
0,0.737,9.840028047561646
1,0.737,24.496620655059814
0,0.752,10.576651334762573
0,0.688,12.096295833587646
1,0.688,21.584579706192017
2,0.688,28.19317865371704
0,0.713,14.248144149780273
0,0.767,14.960763454437256
0,0.745,15.728161096572876
1,0.745,27.448643684387207
0,0.695,16.472933769226074
0,1.472,17.1682071685791
0,0.736,18.640202522277832
1,0.736,23.76080846786499
2,0.736,25.984662294387817
0,0.64,19.376659870147705
0,0.847,20.016939401626587
0,0.711,22.273078441619873
0,0.776,22.984481811523438
0,0.751,25.233322381973267
0,0.728,26.72095561027527
0,0.721,28.88084077835083
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
