counts,value,time
0,0.696,1.904845952987671
1,0.696,20.20024585723877
2,0.696,28.968271493911743
0,0.783,2.6008636951446533
0,0.728,3.384129047393799
1,0.728,9.936261177062988
2,0.728,10.663979053497314
3,0.728,18.72837495803833
4,0.728,25.296263933181763
0,0.713,4.111915588378906
1,0.713,15.800667524337769
0,0.735,4.824722528457642
0,0.72,5.559964418411255
1,0.72,7.032905578613281
0,0.753,6.280090570449829
0,0.744,7.752768039703369
1,0.744,11.392271995544434
2,0.744,15.057013273239136
3,0.744,19.45638084411621
4,0.744,26.024620294570923
5,0.744,26.7688250541687
6,0.744,28.224555015563965
0,0.704,8.49628233909607
1,0.704,12.872695684432983
2,0.704,22.37678813934326
0,0.736,9.200095415115356
1,0.736,17.992690563201904
2,0.736,21.641064405441284
3,0.736,24.56059217453003
0,0.737,12.135981321334839
0,0.752,13.5762939453125
0,0.729,14.328063011169434
0,0.759,16.513267993927002
0,0.721,17.272099494934082
1,0.721,23.0803701877594
0,0.745,20.89630103111267
0,0.76,23.80098295211792
0,0.712,27.512919664382935
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
