counts,value,time
0,0.672,15.744396209716797
1,0.672,27.232771158218384
0,0.705,16.41619300842285
0,0.704,17.12077760696411
0,0.815,17.824621438980103
0,0.681,18.63965129852295
0,0.807,19.320407152175903
0,0.632,20.1279034614563
0,0.8,20.760340929031372
0,0.768,21.56035852432251
1,0.768,22.992697954177856
0,0.665,22.328161478042603
0,0.696,23.760206699371338
0,1.049,24.45665407180786
0,1.135,25.505940198898315
0,0.592,26.641181707382202
0,1.024,27.904593467712402
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
