counts,value,time
1,0.737,1.2317335605621338
1,0.68,1.9684133529663086
2,0.68,2.6485214233398438
3,0.68,28.21606755256653
1,0.808,3.3283448219299316
1,0.681,4.136185169219971
1,0.695,4.817061185836792
1,0.784,5.512476444244385
1,0.728,6.2962563037872314
1,0.752,7.024004220962524
2,0.752,18.68860411643982
3,0.752,19.44032311439514
4,0.752,27.463762760162354
1,0.696,7.7756736278533936
2,0.696,20.192566633224487
3,0.696,20.888360500335693
4,0.696,14.399975061416626
5,0.696,26.07950711250305
1,0.712,8.47176218032837
2,0.712,12.087959051132202
3,0.712,15.024195671081543
4,0.712,23.824257135391235
5,0.712,7.079905986785889
6,0.712,9.271746158599854
7,0.712,16.56796622276306
8,0.712,19.464484453201294
9,0.712,26.77581286430359
1,0.736,9.18380331993103
2,0.736,22.344516038894653
3,0.736,26.00858497619629
4,0.736,8.535852432250977
5,0.736,10.728230237960815
6,0.736,28.256394863128662
1,0.72,9.920271396636963
2,0.72,10.640478610992432
3,0.72,14.30406641960144
4,0.72,25.288565397262573
5,0.72,11.463879585266113
1,0.727,11.360546588897705
1,0.744,12.800220251083374
2,0.744,15.736532211303711
3,0.744,23.080554008483887
4,0.744,7.791816234588623
5,0.744,9.98413372039795
6,0.744,17.28014612197876
7,0.744,23.12824058532715
8,0.744,24.576189041137695
1,0.76,13.544130563735962
2,0.76,21.58419156074524
3,0.76,20.1760516166687
4,0.76,28.99193048477173
1,0.768,16.480382442474365
2,0.768,28.896032571792603
1,0.688,17.247972011566162
2,0.688,22.440266132354736
1,0.753,17.93605089187622
2,0.753,24.535905361175537
1,0.719,26.744327068328857
2,0.719,20.93636178970337
1,0.672,12.183980464935303
1,0.769,12.855801343917847
2,0.769,27.487590551376343
1,0.776,13.624382019042969
2,0.776,15.792204856872559
1,0.697,15.095611810684204
1,0.711,18.02438259124756
1,0.729,18.735689640045166
1,0.785,21.655659914016724
1,0.704,23.87177348136902
1,0.759,25.32013511657715
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
