counts,value,time
0,0.343,1.0886833667755127
0,0.344,1.431886911392212
0,0.744,1.7760915756225586
1,0.744,7.600031852722168
2,0.744,8.344330072402954
3,0.744,12.703834533691406
4,0.744,27.352952241897583
0,0.712,2.5202014446258545
1,0.712,15.648794174194336
2,0.712,22.2486629486084
3,0.712,22.960705518722534
0,0.736,3.232691526412964
1,0.736,25.16005301475525
2,0.736,25.89608120918274
0,0.711,3.968502998352051
1,0.711,9.808613061904907
0,0.761,4.679904460906982
0,0.687,5.440672159194946
0,0.753,6.127976179122925
0,0.719,6.8806281089782715
1,0.719,17.84072732925415
0,0.72,9.088276624679565
1,0.72,10.520070552825928
2,0.72,14.199994564056396
3,0.72,20.040101051330566
4,0.72,20.759949445724487
5,0.72,28.82450771331787
0,0.76,11.240020513534546
0,0.704,12.000124216079712
0,0.752,13.448013544082642
1,0.752,16.360564947128296
2,0.752,18.560020685195923
0,0.729,14.920138597488403
0,0.728,17.112286806106567
1,0.728,19.31221294403076
2,0.728,23.672621726989746
0,0.769,21.480098009109497
0,0.759,24.400624990463257
0,0.721,26.632027626037598
0,0.727,28.097090244293213
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
