counts,value,time
0,0.665,1.224949598312378
0,0.735,1.8898766040802002
0,0.743,2.625373363494873
0,0.704,3.3688716888427734
1,0.704,11.417697191238403
2,0.704,23.14495015144348
0,0.736,4.0729217529296875
1,0.736,9.873733758926392
2,0.736,17.241573810577393
0,0.753,4.808667182922363
0,0.744,5.561378240585327
1,0.744,19.369422674179077
2,0.744,20.881344318389893
0,0.72,6.3053879737854
1,0.72,21.62498688697815
0,0.719,7.025552749633789
0,0.712,7.744825601577759
1,0.712,12.121409177780151
2,0.712,12.832971572875977
3,0.712,24.52077007293701
0,0.689,8.456827402114868
0,0.728,9.145526885986328
1,0.728,27.481563568115234
0,0.808,10.609407663345337
0,0.737,13.54484248161316
1,0.737,26.744994163513184
0,0.751,14.28164267539978
1,0.751,25.99359703063965
0,0.705,15.032793998718262
0,0.752,15.737746715545654
1,0.752,16.489713191986084
0,0.695,17.97747778892517
0,0.697,18.672894716262817
0,0.768,20.113598346710205
0,0.8,22.34485960006714
0,0.672,23.84906840324402
0,0.761,25.23306179046631
0,0.681,28.2096586227417
0,0.774,28.890817642211914
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
