counts,value,time
0,0.623,1.237961769104004
1,0.623,7.767139673233032
0,0.752,1.8609812259674072
1,0.752,8.389981031417847
0,0.631,2.6125545501708984
0,0.711,3.243483543395996
0,0.895,3.954937219619751
0,0.665,4.8495893478393555
0,0.726,5.514161586761475
0,0.72,6.239933013916016
0,0.807,6.959972858428955
1,0.807,18.64304208755493
0,0.767,9.14171552658081
0,0.775,9.9088876247406
0,0.599,10.68394923210144
0,0.848,11.282941102981567
0,0.75,12.131404399871826
0,0.759,12.88178277015686
0,0.663,13.640655040740967
0,0.727,14.303322553634644
1,0.727,16.53381609916687
0,1.503,15.030792474746704
0,0.703,17.26067352294922
1,0.703,19.45009732246399
0,0.679,17.964141368865967
0,0.768,20.1532883644104
0,0.671,20.921199798583984
1,0.671,28.1534264087677
0,0.799,21.5918869972229
1,0.799,22.958860158920288
0,0.568,22.39097285270691
0,0.824,23.75745940208435
0,0.751,24.581274032592773
0,0.624,25.332011699676514
0,0.966,25.95577335357666
0,0.584,26.922114610671997
0,0.648,27.505651712417603
0,0.783,28.824888944625854
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
