counts,value,time
1,0.328,3.287073850631714
1,0.385,3.615248918533325
2,0.385,5.815557956695557
1,0.367,3.9998228549957275
1,0.361,4.36730432510376
1,0.345,4.728153228759766
1,0.375,5.0729875564575195
1,0.368,5.4476001262664795
2,0.368,8.008715629577637
3,0.368,8.753318071365356
1,0.352,6.200222730636597
2,0.352,9.83408522605896
1,0.384,6.55213737487793
1,0.376,6.936429977416992
2,0.376,8.376852750778198
1,0.337,7.312608480453491
1,0.359,7.649784088134766
1,0.344,9.121206760406494
1,0.369,9.465326070785522
2,0.369,10.18590497970581
1,0.744,10.554422616958618
2,0.744,25.919851064682007
1,0.72,11.298564672470093
2,0.72,12.779150009155273
1,0.761,12.01815414428711
1,0.736,13.498749017715454
2,0.736,15.684289693832397
3,0.736,22.270872831344604
1,0.752,14.23513388633728
1,0.697,14.987301111221313
1,0.713,16.42035150527954
2,0.713,20.069347858428955
3,0.713,23.00662636756897
1,0.728,17.132999897003174
2,0.728,17.86090922355652
3,0.728,28.152645349502563
1,0.777,18.588961601257324
1,0.704,19.365468740463257
1,0.76,20.7818865776062
2,0.76,24.44787836074829
1,0.729,21.541903734207153
2,0.729,23.719319820404053
1,0.712,25.208016633987427
1,0.722,26.66395902633667
2,0.722,28.880409955978394
1,0.767,27.385836601257324
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
