counts,value,time
0,0.704,1.1438610553741455
1,0.704,11.399858474731445
2,0.704,13.5913827419281
0,0.752,1.847395420074463
1,0.752,20.86424469947815
0,0.72,2.5991344451904297
1,0.72,14.295825004577637
2,0.72,23.088016033172607
3,0.72,26.000338792800903
0,0.76,3.3194003105163574
1,0.76,9.168022155761719
2,0.76,15.016324758529663
0,0.729,4.079774379730225
1,0.729,25.2717387676239
0,0.736,4.809019088745117
1,0.736,9.927905559539795
2,0.736,10.663681745529175
3,0.736,17.951981782913208
4,0.736,24.536072731018066
0,0.695,5.544708967208862
0,0.761,6.239347219467163
0,0.744,7.000112295150757
1,0.744,22.34380030632019
0,0.735,7.744149684906006
0,0.689,8.479482173919678
0,0.728,12.103627443313599
1,0.728,20.136168003082275
2,0.728,23.80772042274475
0,0.759,12.831998348236084
0,0.688,15.776220321655273
0,0.776,16.4640793800354
0,0.712,17.239810466766357
0,0.727,18.688079118728638
1,0.727,21.616441249847412
0,0.721,19.415550231933594
0,0.768,26.720632314682007
0,0.711,27.488582134246826
0,0.745,28.19990348815918
0,0.68,28.94455361366272
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
