counts,value,time
0,0.672,1.9602417945861816
0,0.736,2.632418155670166
0,0.743,3.368527889251709
1,0.743,23.08143138885498
0,0.784,4.111985206604004
0,0.72,4.896053314208984
1,0.72,21.65595555305481
0,0.688,5.616195201873779
1,0.688,13.624434471130371
0,0.712,6.304452896118164
0,0.649,7.016291379928589
0,0.888,7.664838552474976
0,0.751,8.552765846252441
0,0.616,9.304078102111816
0,0.753,9.920010566711426
0,0.711,10.672893047332764
0,0.704,11.384379386901855
1,0.704,26.015770435333252
0,0.768,12.088374614715576
1,0.768,12.856189727783203
2,0.768,28.95222496986389
0,0.76,14.312583923339844
1,0.76,18.016430854797363
0,0.695,15.072731733322144
0,0.816,15.768163204193115
0,0.769,16.584025859832764
1,0.769,23.82405972480774
0,0.664,17.352732181549072
0,0.648,18.77676033973694
0,0.759,19.42437243461609
0,0.737,20.183812379837036
0,0.735,20.920535802841187
0,0.705,22.375985145568848
0,0.696,24.592745542526245
1,0.696,28.25635576248169
0,0.727,25.288624048233032
0,0.785,26.7198805809021
0,0.752,27.504579067230225
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
