counts,value,time
1,0.704,1.8239836692810059
1,0.768,2.5277767181396484
2,0.768,26.616361618041992
1,0.68,3.2957401275634766
2,0.68,14.20840334892273
1,0.736,3.975828170776367
2,0.736,7.640680313110352
1,0.777,4.711764335632324
1,0.648,5.48859977722168
2,0.648,18.59226655960083
1,0.712,6.136255741119385
2,0.712,17.880199909210205
3,0.712,25.904552936553955
1,0.792,6.848691940307617
1,0.656,8.376502752304077
2,0.656,16.448511600494385
1,0.624,9.032120704650879
1,0.888,9.656001806259155
1,0.576,10.544083595275879
1,0.632,11.120245933532715
1,0.568,11.752046823501587
1,1.136,12.320502996444702
1,0.752,13.456305265426636
2,0.752,27.384023904800415
1,0.976,14.88796591758728
1,0.585,15.863706588745117
1,0.776,17.104090690612793
1,0.753,19.23985743522644
1,0.76,19.992543697357178
1,0.569,20.75219750404358
1,0.832,21.321386575698853
1,0.839,22.15352487564087
1,0.703,22.99247908592224
1,0.745,23.69594669342041
1,0.775,24.44057059288025
1,0.689,25.2159161567688
1,0.672,28.13625478744507
1,0.767,28.80864405632019
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
