counts,value,time
0,0.712,1.0629425048828125
1,0.712,2.5021846294403076
2,0.712,25.870468139648438
0,0.727,1.7748260498046875
0,0.736,3.2142434120178223
1,0.736,8.319034576416016
2,0.736,10.510449171066284
3,0.736,22.214001893997192
4,0.736,28.79050350189209
0,0.72,3.950615644454956
1,0.72,4.670133590698242
2,0.72,17.086825132369995
0,0.753,5.390056133270264
0,0.696,6.143346309661865
1,0.696,20.01452374458313
0,0.743,6.838907957077026
1,0.743,19.27102828025818
0,0.737,7.582218170166016
0,0.751,9.054775476455688
0,0.704,9.806199312210083
0,0.705,11.246254205703735
0,0.752,11.950936555862427
0,0.728,12.702574968338013
1,0.728,14.174517631530762
2,0.728,14.902312755584717
3,0.728,25.142271280288696
0,0.744,13.43045949935913
1,0.744,16.342841148376465
0,0.713,15.630331039428711
0,0.768,17.8065288066864
1,0.768,28.022185802459717
0,0.697,18.574516534805298
0,0.784,20.71037721633911
0,0.719,21.494584560394287
0,0.729,22.950111389160156
0,0.76,23.67877435684204
1,0.76,26.582670211791992
0,0.703,24.43896794319153
0,0.68,27.342235565185547
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
