counts,value,time
0,0.735,11.96028184890747
1,0.735,18.52825617790222
2,0.735,22.192400693893433
0,0.736,12.695663213729858
1,0.736,22.927738189697266
2,0.736,23.664026021957397
0,0.728,13.431695938110352
1,0.728,28.056532382965088
0,0.713,14.159538507461548
0,0.752,14.872164011001587
1,0.752,27.304360151290894
0,0.727,15.624300956726074
0,0.753,16.351595640182495
1,0.753,19.26339554786682
0,0.719,17.104371786117554
0,0.705,17.823643922805786
0,0.712,20.016010522842407
0,0.743,20.72835350036621
0,0.721,21.471521139144897
0,0.703,24.400060415267944
0,0.744,25.103540658950806
0,0.72,25.847954750061035
0,0.737,26.567482709884644
0,0.711,28.78422522544861
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
