counts,value,time
1,0.913,0.07952475547790527
1,0.76,0.9920544624328613
2,0.76,6.848196744918823
1,0.752,1.752107858657837
2,0.752,7.608268737792969
3,0.752,17.104666471481323
1,0.729,2.5040338039398193
2,0.729,5.4078052043914795
1,0.719,3.2327325344085693
2,0.719,25.8731472492218
1,0.728,3.9521758556365967
2,0.728,4.680110216140747
3,0.728,18.576488494873047
1,0.712,6.136352777481079
2,0.712,20.7844877243042
1,0.704,8.360378980636597
2,0.704,12.744809627532959
1,0.744,9.064086437225342
2,0.744,12.0007164478302
3,0.744,21.496493339538574
4,0.744,22.961005687713623
5,0.744,26.59259295463562
1,0.689,9.80795669555664
1,0.784,10.496750116348267
1,0.72,11.280456304550171
2,0.72,17.856518983840942
3,0.72,22.24063014984131
1,0.711,13.4485502243042
1,0.785,14.159932851791382
1,0.783,14.94508171081543
1,0.68,15.728561162948608
1,0.697,16.40814232826233
1,0.792,19.304590940475464
1,0.688,20.096433401107788
1,0.736,23.704756498336792
2,0.736,27.336737871170044
1,0.751,24.441039085388184
1,0.681,25.192176580429077
1,0.745,28.072782516479492
1,0.768,28.817487239837646
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
