counts,value,time
1,0.697,1.1996872425079346
1,0.712,1.8963556289672852
2,0.712,12.847971677780151
1,0.743,2.6082634925842285
2,0.743,18.720353364944458
1,0.745,3.3516149520874023
1,0.68,4.0962629318237305
2,0.68,10.703918933868408
1,0.776,4.7760984897613525
1,0.76,5.551621913909912
2,0.76,8.463726997375488
3,0.76,9.944085836410522
4,0.76,13.560375690460205
5,0.76,26.007840633392334
1,0.72,6.311903238296509
2,0.72,18.00039315223694
1,0.736,7.032123804092407
1,0.696,7.76811957359314
2,0.696,12.15209412574768
1,0.721,9.223413467407227
2,0.721,15.071874141693115
3,0.721,22.383439779281616
1,0.768,11.383852005004883
2,0.768,17.23190450668335
1,0.752,14.32014536857605
2,0.752,27.472465991973877
1,0.728,15.792469263076782
2,0.728,24.592112064361572
3,0.728,28.22438621520996
1,0.711,16.52044987678528
1,0.713,19.463711738586426
1,1.48,20.176373958587646
1,0.727,21.65596580505371
1,0.735,23.104127407073975
1,0.753,23.8395836353302
1,0.688,25.32013249397278
1,0.704,26.7681143283844
1,0.744,28.952277421951294
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
