counts,value,time
1,0.672,15.744396209716797
2,0.672,27.232771158218384
1,0.705,16.41619300842285
1,0.704,17.12077760696411
1,0.815,17.824621438980103
1,0.681,18.63965129852295
1,0.807,19.320407152175903
1,0.632,20.1279034614563
1,0.8,20.760340929031372
1,0.768,21.56035852432251
2,0.768,22.992697954177856
1,0.665,22.328161478042603
1,0.696,23.760206699371338
1,1.049,24.45665407180786
1,1.135,25.505940198898315
1,0.592,26.641181707382202
1,1.024,27.904593467712402
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
