counts,value,time
0,0.736,1.840367078781128
1,0.736,8.448233127593994
2,0.736,15.736206769943237
3,0.736,16.47208857536316
4,0.736,20.120195865631104
5,0.736,28.191956281661987
0,0.776,2.5759549140930176
1,0.776,7.672420978546143
2,0.776,27.416265726089478
0,0.728,3.351969003677368
1,0.728,5.5199339389801025
2,0.728,6.9442055225372314
0,0.72,4.0797624588012695
1,0.72,4.799818992614746
2,0.72,9.18449854850769
3,0.72,17.208293437957764
4,0.72,20.85647201538086
5,0.72,23.808103322982788
0,0.696,6.248333692550659
1,0.696,15.040215492248535
0,0.719,9.904610872268677
0,0.744,10.623707056045532
1,0.744,22.336504459381104
0,0.73,11.367631435394287
0,0.734,12.097459316253662
0,0.737,12.83181381225586
1,0.737,14.303292751312256
2,0.737,17.928322076797485
3,0.737,24.527947425842285
0,0.735,13.56859564781189
0,0.743,18.6655216217041
0,0.712,19.408039808273315
1,0.712,28.92836093902588
0,0.76,21.576123476028442
0,0.727,23.08071780204773
0,0.711,25.26455330848694
0,0.753,25.975935697555542
0,0.687,26.728798151016235
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
