counts,value,time
0,0.736,1.3362081050872803
1,0.736,5.712843894958496
2,0.736,13.768330812454224
3,0.736,22.536900997161865
0,0.728,2.0722081661224365
1,0.728,7.200026988983154
2,0.728,13.04073429107666
3,0.728,14.504462957382202
4,0.728,17.43217158317566
0,0.712,2.800203323364258
1,0.712,10.8643479347229
2,0.712,18.160141229629517
0,0.768,3.512354850769043
1,0.768,9.352428913116455
2,0.768,26.200560569763184
0,0.76,4.280627727508545
0,0.672,5.04065728187561
0,0.751,6.448836803436279
0,0.68,7.928287506103516
0,0.744,8.608031749725342
1,0.744,10.120723724365234
2,0.744,11.57682180404663
3,0.744,15.232330560684204
4,0.744,15.97666311264038
0,0.72,12.321004629135132
1,0.72,25.480488300323486
0,0.711,16.720829010009766
0,0.769,18.872196197509766
1,0.769,21.768351554870605
0,0.727,19.640923261642456
0,0.721,20.368357181549072
1,0.721,23.2725248336792
0,0.679,21.088996171951294
0,0.752,23.993088006973267
1,0.752,29.12908387184143
0,0.735,24.745022296905518
0,0.753,26.968400478363037
0,0.704,27.721064805984497
1,0.704,28.425137996673584
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
