counts,value,time
0,0.671,1.7841649055480957
0,0.72,2.455564022064209
1,0.72,20.69606328010559
2,0.72,22.160105228424072
3,0.72,25.84824013710022
4,0.72,0.34503602981567383
5,0.72,6.128690004348755
6,0.72,17.064849138259888
7,0.72,25.848855018615723
8,0.72,26.56901788711548
9,0.72,14.992590427398682
10,0.72,27.400301694869995
0,0.736,3.1753742694854736
1,0.736,14.839253664016724
2,0.736,11.208535194396973
3,0.736,11.944492816925049
4,0.736,12.680420637130737
5,0.736,10.585134267807007
6,0.736,12.816270351409912
0,0.697,3.9114139080047607
0,0.752,4.608026504516602
1,0.752,19.216201543807983
2,0.752,23.624711990356445
3,0.752,27.288965940475464
4,0.752,28.040541887283325
5,0.752,9.104358911514282
6,0.752,22.280770778656006
7,0.752,26.648775577545166
0,0.696,5.3599958419799805
1,0.696,6.84846305847168
2,0.696,22.20071053504944
0,0.768,6.0559022426605225
1,0.768,11.90336298942566
2,0.768,3.920698642730713
3,0.768,24.464338302612305
0,0.688,6.823535442352295
1,0.688,28.767743349075317
0,0.785,7.511514186859131
0,0.712,8.296048164367676
1,0.712,9.735766649246216
2,0.712,15.575467348098755
3,0.712,27.312049388885498
4,0.712,5.416841983795166
5,0.712,14.17653775215149
6,0.712,18.504324674606323
7,0.712,20.728849172592163
8,0.712,25.136666297912598
9,0.712,12.104569911956787
10,0.712,20.136528968811035
11,0.712,25.93674659729004
12,0.712,28.120346307754517
13,0.712,28.832659482955933
0,0.728,9.008080244064331
1,0.728,10.447534322738647
2,0.728,11.175445795059204
3,0.728,17.751752376556396
4,0.728,22.879629135131836
5,0.728,4.688954591751099
6,0.728,9.032513618469238
7,0.728,22.896395921707153
8,0.728,9.856635570526123
9,0.728,16.416423797607422
0,0.705,12.671481847763062
1,0.705,23.03243923187256
0,0.76,13.376036882400513
1,0.76,16.287659168243408
2,0.76,13.416466474533081
3,0.76,19.968520879745483
4,0.76,21.44065570831299
5,0.76,24.37662672996521
0,0.704,14.135677099227905
1,0.704,17.047828912734985
2,0.704,14.888360738754272
3,0.704,16.36112356185913
4,0.704,28.79271388053894
5,0.704,15.712353229522705
6,0.704,25.23276376724243
0,0.721,18.479262113571167
0,0.783,19.200312614440918
0,0.713,19.983344316482544
1,0.713,10.496028184890747
0,0.744,21.416242599487305
1,0.744,23.60804009437561
2,0.744,25.104167461395264
3,0.744,26.567931413650513
4,0.744,28.02384114265442
5,0.744,8.288141965866089
6,0.744,19.39275336265564
0,0.753,24.35157084465027
0,0.68,1.064939260482788
1,0.68,3.24067759513855
0,0.735,1.7448339462280273
1,0.735,9.76062273979187
0,0.761,2.4800946712493896
0,0.743,7.544726848602295
0,0.769,15.592162609100342
0,0.719,17.784883499145508
0,2.719,6.385040044784546
0,0.784,11.320770263671875
0,0.703,13.552700996398926
0,0.737,14.25595211982727
1,0.737,18.65611720085144
0,1.512,17.14438772201538
0,0.687,20.84881591796875
0,0.745,21.536052465438843
0,0.727,23.737043619155884
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
