counts,value,time
0,0.728,1.8577039241790771
1,0.728,26.806711435317993
0,0.73,2.585474967956543
1,0.73,20.146363019943237
2,0.73,15.661405563354492
3,0.73,20.043861865997314
4,0.73,25.33570408821106
5,0.73,25.293153762817383
0,0.718,3.3152406215667725
1,0.718,28.84065580368042
2,0.718,4.852261304855347
3,0.718,12.144770622253418
0,1.523,4.032827854156494
0,0.695,5.555854558944702
0,0.72,6.251065731048584
1,0.72,26.745945692062378
2,0.72,19.483890771865845
0,0.725,6.9710612297058105
1,0.725,23.880905151367188
2,0.725,26.065226554870605
0,0.746,7.695924520492554
1,0.746,27.501437664031982
0,0.729,8.442162275314331
1,0.729,3.965777635574341
2,0.729,13.632113695144653
3,0.729,24.606220960617065
0,0.731,9.171325922012329
1,0.731,25.257035970687866
2,0.731,24.42974281311035
3,0.731,17.99680209159851
0,0.727,9.902652740478516
1,0.727,20.192306995391846
0,0.714,10.629950761795044
1,0.714,14.360812425613403
0,0.754,11.344152927398682
0,0.724,12.098445653915405
1,0.724,23.875245332717896
2,0.724,11.280069589614868
3,0.724,7.735362529754639
4,0.724,24.568660020828247
0,0.706,12.82246732711792
1,0.706,3.344543218612671
0,0.749,13.528211116790771
1,0.749,2.479886770248413
0,0.739,14.27672290802002
1,0.739,15.765544176101685
2,0.739,23.136725664138794
3,0.739,12.00411343574524
4,0.739,20.77398443222046
5,0.739,1.9008758068084717
6,0.739,28.247609853744507
0,0.75,15.015443325042725
0,0.753,16.504610776901245
0,0.705,17.257927656173706
1,0.705,20.200401306152344
2,0.705,21.70652484893799
3,0.705,2.6400392055511475
0,0.732,17.962754249572754
1,0.732,21.553813457489014
2,0.732,3.3838388919830322
3,0.732,5.5897557735443115
4,0.732,6.882816314697266
5,0.732,16.391559839248657
6,0.732,20.974993467330933
7,0.732,22.41163182258606
0,0.704,18.694315910339355
1,0.704,27.534805297851562
2,0.704,16.574557065963745
0,0.748,19.39790964126587
1,0.748,14.91323447227478
2,0.748,25.160831689834595
3,0.748,11.397011995315552
4,0.748,23.085476398468018
0,0.678,20.87623906135559
0,0.812,22.285635709762573
0,0.708,23.098074197769165
1,0.708,20.91881275177002
0,0.688,23.80597758293152
1,0.688,1.9316914081573486
0,0.763,24.49399971961975
1,0.763,18.558964490890503
0,0.758,25.98796033859253
0,0.717,27.466267824172974
1,0.717,25.908656358718872
2,0.717,1.9500253200531006
0,0.713,28.1833598613739
1,0.713,28.98702311515808
0,0.773,28.896467208862305
0,0.764,2.6197919845581055
1,0.764,18.717775344848633
2,0.764,7.773847818374634
0,0.71,4.115536689758301
0,0.765,4.825169324874878
1,0.765,13.431770324707031
0,0.709,6.3214430809021
0,0.743,7.030086278915405
1,0.743,15.075013637542725
2,0.743,21.62724280357361
0,0.703,7.7729878425598145
0,0.744,8.47606086730957
1,0.744,22.20968747138977
0,0.711,9.220082759857178
1,0.711,4.836457014083862
2,0.711,14.360729217529297
0,0.772,9.93138575553894
0,0.672,10.70335340499878
1,0.672,17.287455797195435
0,0.785,11.37580919265747
1,0.785,4.051029682159424
0,0.716,12.160587310791016
1,0.716,15.078227758407593
2,0.716,14.197139978408813
3,0.716,9.98285436630249
4,0.716,29.020329475402832
0,0.76,12.876368999481201
0,0.692,13.636114835739136
0,0.751,14.327708721160889
1,0.751,15.794363975524902
0,0.742,16.544960975646973
1,0.742,27.36391806602478
2,0.742,5.570218086242676
3,0.742,6.312610626220703
4,0.742,12.862732648849487
0,0.759,17.95900535583496
0,0.719,19.48147678375244
1,0.719,22.953696966171265
2,0.719,3.4447731971740723
3,0.719,7.054799795150757
4,0.719,18.72801971435547
0,0.755,20.905645608901978
0,0.735,21.660471439361572
1,0.735,5.547685861587524
2,0.735,23.833716869354248
0,0.741,22.395366430282593
1,0.741,10.699051856994629
0,0.766,24.599494695663452
1,0.766,16.52351999282837
2,0.766,26.73503828048706
0,0.701,25.36567449569702
1,0.701,17.85763955116272
2,0.701,9.934554100036621
0,0.74,26.06663417816162
0,0.752,28.23905301094055
0,0.722,28.99095106124878
1,0.722,19.32203197479248
2,0.722,12.172403335571289
0,0.681,1.0518426895141602
0,0.747,1.7329809665679932
1,0.747,4.694309711456299
0,0.737,3.228957414627075
1,0.737,12.894629955291748
2,0.737,15.786800861358643
0,0.726,5.4412500858306885
1,0.726,28.29481339454651
0,0.715,6.1673264503479
1,0.715,15.071820735931396
2,0.715,22.370414972305298
0,0.734,7.614558458328247
1,0.734,17.123825788497925
2,0.734,28.106228828430176
0,0.694,8.348145246505737
1,0.694,9.24104928970337
0,0.784,9.042400598526001
0,0.683,9.826151132583618
1,0.683,8.537935495376587
0,0.771,10.508893966674805
1,0.771,20.204004526138306
0,0.689,12.743004322052002
1,0.689,4.163516521453857
0,0.696,21.513386249542236
0,0.757,23.672620058059692
1,0.757,15.817525386810303
0,0.738,26.625611782073975
1,0.738,18.745598554611206
2,0.738,23.143163204193115
0,0.798,1.152162790298462
0,0.777,2.6674888134002686
0,0.762,9.221130847930908
1,0.762,10.635058403015137
0,0.733,11.439820051193237
0,0.769,17.27884554862976
0,0.697,18.048340320587158
0,0.723,26.79040789604187
0,0.782,27.513152837753296
1,0.782,8.459127187728882
0,0.774,1.1272690296173096
0,0.707,6.2825281620025635
1,0.707,17.28938102722168
0,0.745,6.9899821281433105
1,0.745,19.447450876235962
0,0.756,13.604353189468384
0,0.712,26.023489236831665
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
