counts,value,time
0,0.72,3.295819044113159
1,0.72,5.472054481506348
2,0.72,11.351750612258911
3,0.72,17.167325973510742
4,0.72,28.15907382965088
5,0.72,24.42438507080078
6,0.72,6.184468984603882
7,0.72,12.777404069900513
8,0.72,15.70564317703247
9,0.72,25.193635940551758
10,0.72,27.38597273826599
11,0.72,12.777404069900513
12,0.72,15.70564317703247
13,0.72,25.193635940551758
14,0.72,27.38597273826599
15,0.72,12.777404069900513
16,0.72,15.70564317703247
17,0.72,25.193635940551758
18,0.72,27.38597273826599
19,0.72,12.777404069900513
20,0.72,15.70564317703247
21,0.72,25.193635940551758
22,0.72,27.38597273826599
23,0.72,12.777404069900513
24,0.72,15.70564317703247
25,0.72,25.193635940551758
26,0.72,27.38597273826599
27,0.72,12.777404069900513
28,0.72,15.70564317703247
29,0.72,25.193635940551758
30,0.72,27.38597273826599
31,0.72,12.777404069900513
32,0.72,15.70564317703247
33,0.72,25.193635940551758
34,0.72,27.38597273826599
35,0.72,11.329265117645264
36,0.72,23.01797914505005
37,0.72,27.41809606552124
38,0.72,11.329265117645264
39,0.72,23.01797914505005
40,0.72,27.41809606552124
41,0.72,11.329265117645264
42,0.72,23.01797914505005
43,0.72,27.41809606552124
44,0.72,11.329265117645264
45,0.72,23.01797914505005
46,0.72,27.41809606552124
47,0.72,11.329265117645264
48,0.72,23.01797914505005
49,0.72,27.41809606552124
50,0.72,11.329265117645264
51,0.72,23.01797914505005
52,0.72,27.41809606552124
53,0.72,11.329265117645264
54,0.72,23.01797914505005
55,0.72,27.41809606552124
56,0.72,11.329265117645264
57,0.72,23.01797914505005
58,0.72,27.41809606552124
59,0.72,11.329265117645264
60,0.72,23.01797914505005
61,0.72,27.41809606552124
62,0.72,11.329265117645264
63,0.72,23.01797914505005
64,0.72,27.41809606552124
65,0.72,11.329265117645264
66,0.72,23.01797914505005
67,0.72,27.41809606552124
68,0.72,11.329265117645264
69,0.72,23.01797914505005
70,0.72,27.41809606552124
0,0.769,4.01551628112793
