counts,value,time
0,1.482,3.326510190963745
1,1.482,7.5876405239105225
0,1.48,4.808908462524414
0,1.449,6.288618564605713
1,1.449,16.530091524124146
2,1.449,4.7438647747039795
3,1.449,19.448180198669434
0,1.504,7.737147569656372
1,1.504,25.240794897079468
0,1.382,9.24117136001587
0,1.505,10.623114585876465
0,1.421,12.127946853637695
0,1.454,13.548717975616455
0,1.528,15.002224922180176
0,1.491,17.979348182678223
1,1.491,17.956835508346558
0,1.463,19.47068428993225
1,1.463,23.783515453338623
0,1.413,20.9337477684021
1,1.413,1.9258887767791748
0,1.467,22.346623420715332
0,1.484,23.813948392868042
0,1.439,25.297613620758057
1,1.439,3.338979482650757
0,1.476,26.73643684387207
1,1.476,16.3736515045166
0,1.506,28.212291955947876
0,1.55,3.1691598892211914
0,1.423,4.719093561172485
1,1.423,10.667532444000244
0,1.445,6.1425511837005615
0,1.428,9.0698561668396
0,1.509,10.497445821762085
0,1.443,12.00664210319519
1,1.443,4.826770544052124
0,1.518,13.449925184249878
1,1.518,9.149812936782837
0,1.405,14.968360900878906
0,1.435,17.84947681427002
1,1.435,16.497678518295288
2,1.435,12.090285778045654
0,1.501,19.28462815284729
0,1.448,20.785820722579956
0,1.45,22.234006881713867
0,1.453,23.683831691741943
0,1.486,25.136592149734497
0,1.469,26.622421503067017
1,1.469,23.812957048416138
0,1.416,28.09099054336548
0,1.452,3.292182683944702
0,1.494,6.192960977554321
0,1.429,7.686920166015625
1,1.429,17.902934789657593
0,1.456,9.116254329681396
0,1.438,10.57237720489502
0,1.51,12.010068893432617
1,1.51,20.85869574546814
0,1.437,13.519721984863281
1,1.437,28.17176079750061
0,1.5,14.956873178482056
0,1.446,16.456568241119385
1,1.446,13.587087631225586
2,1.446,23.79505228996277
0,1.478,19.332197427749634
0,1.466,20.810664653778076
1,1.466,4.777694225311279
2,1.466,20.897425889968872
3,1.466,26.74473762512207
0,1.507,22.276812076568604
0,1.455,25.246174335479736
1,1.455,6.27004599571228
2,1.455,16.501515865325928
0,1.47,26.70150876045227
0,1.412,1.942190170288086
0,1.473,3.353907346725464
1,1.473,7.725526571273804
0,1.462,9.198921918869019
0,1.451,10.661382913589478
0,1.475,12.111995220184326
0,1.464,15.033366680145264
0,1.552,17.93310832977295
0,1.373,19.48531746864319
0,1.444,22.368860244750977
0,1.415,25.28160071372986
0,1.515,26.696826696395874
0,1.441,28.212066173553467
0,1.474,6.243379831314087
0,1.433,7.71696925163269
0,1.517,13.524968147277832
0,1.46,15.04164719581604
0,1.432,22.36304545402527
0,1.481,28.210314750671387
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
