counts,value,time
0,0.737,1.2317335605621338
0,0.68,1.9684133529663086
1,0.68,2.6485214233398438
2,0.68,28.21606755256653
0,0.808,3.3283448219299316
0,0.681,4.136185169219971
0,0.695,4.817061185836792
0,0.784,5.512476444244385
0,0.728,6.2962563037872314
0,0.752,7.024004220962524
1,0.752,18.68860411643982
2,0.752,19.44032311439514
3,0.752,27.463762760162354
0,0.696,7.7756736278533936
1,0.696,20.192566633224487
2,0.696,20.888360500335693
3,0.696,14.399975061416626
4,0.696,26.07950711250305
0,0.712,8.47176218032837
1,0.712,12.087959051132202
2,0.712,15.024195671081543
3,0.712,23.824257135391235
4,0.712,7.079905986785889
5,0.712,9.271746158599854
6,0.712,16.56796622276306
7,0.712,19.464484453201294
8,0.712,26.77581286430359
0,0.736,9.18380331993103
1,0.736,22.344516038894653
2,0.736,26.00858497619629
3,0.736,8.535852432250977
4,0.736,10.728230237960815
5,0.736,28.256394863128662
0,0.72,9.920271396636963
1,0.72,10.640478610992432
2,0.72,14.30406641960144
3,0.72,25.288565397262573
4,0.72,11.463879585266113
0,0.727,11.360546588897705
0,0.744,12.800220251083374
1,0.744,15.736532211303711
2,0.744,23.080554008483887
3,0.744,7.791816234588623
4,0.744,9.98413372039795
5,0.744,17.28014612197876
6,0.744,23.12824058532715
7,0.744,24.576189041137695
0,0.76,13.544130563735962
1,0.76,21.58419156074524
2,0.76,20.1760516166687
3,0.76,28.99193048477173
0,0.768,16.480382442474365
1,0.768,28.896032571792603
0,0.688,17.247972011566162
1,0.688,22.440266132354736
0,0.753,17.93605089187622
1,0.753,24.535905361175537
0,0.719,26.744327068328857
1,0.719,20.93636178970337
0,0.672,12.183980464935303
0,0.769,12.855801343917847
1,0.769,27.487590551376343
0,0.776,13.624382019042969
1,0.776,15.792204856872559
0,0.697,15.095611810684204
0,0.711,18.02438259124756
0,0.729,18.735689640045166
0,0.785,21.655659914016724
0,0.704,23.87177348136902
0,0.759,25.32013511657715
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
