counts,value,time
0,0.728,6.1761839389801025
1,0.728,18.615777730941772
2,0.728,21.527141094207764
3,0.728,24.47188973426819
4,0.728,9.953525066375732
5,0.728,16.530778884887695
6,0.728,17.25838851928711
7,0.728,18.698386192321777
0,0.735,6.9040257930755615
1,0.735,17.120204210281372
0,0.72,7.6395087242126465
1,0.72,20.03936529159546
0,0.712,8.359857320785522
1,0.712,16.40824818611145
2,0.712,22.255097150802612
3,0.712,11.433451652526855
4,0.712,15.818570375442505
5,0.712,17.986443519592285
6,0.712,20.93136954307556
0,0.704,9.071454524993896
1,0.704,14.232078075408936
2,0.704,22.96743130683899
3,0.704,8.529364347457886
4,0.704,13.681854486465454
5,0.704,14.385878562927246
0,0.769,9.775501728057861
1,0.769,7.7605297565460205
0,0.719,10.544142723083496
0,0.744,11.263190984725952
1,0.744,23.8276047706604
0,0.729,12.007282733917236
1,0.729,5.584383726119995
2,0.729,12.145349264144897
3,0.729,15.08982515335083
4,0.729,25.283307313919067
0,0.736,12.736116170883179
1,0.736,14.935667991638184
2,0.736,26.6637921333313
3,0.736,27.399667501449585
4,0.736,28.924209594726562
0,0.76,13.47166895866394
1,0.76,21.643187046051025
0,0.737,15.671255588531494
1,0.737,19.426326751708984
2,0.737,28.187349796295166
0,0.761,17.85527729988098
0,0.696,19.34376096725464
1,0.696,28.83987855911255
0,0.768,20.75949215888977
1,0.768,20.16317319869995
0,0.801,23.671265125274658
0,0.64,25.20004367828369
0,0.824,25.84000587463379
0,0.705,28.135300874710083
0,1.76,1.6321964263916016
0,0.376,3.3921797275543213
1,0.376,3.7682712078094482
0,0.328,4.144218683242798
0,0.425,4.472229242324829
0,0.687,4.896899223327637
0,0.776,6.313160419464111
0,0.671,7.0895819664001465
0,0.721,9.232967615127563
0,0.752,10.681674242019653
1,0.752,22.403122425079346
0,0.808,12.873929023742676
0,0.672,23.155434608459473
0,0.711,24.572046041488647
0,0.679,26.01199436187744
0,0.753,26.691481828689575
0,0.743,27.444076776504517
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
