counts,value,time
0,0.672,6.224730491638184
0,0.776,6.897167444229126
1,0.776,22.90428900718689
0,0.689,7.672827243804932
0,0.807,8.361534595489502
0,0.632,9.16893196105957
0,0.752,9.801098346710205
1,0.752,11.28896689414978
2,0.752,24.425715446472168
3,0.752,15.624629020690918
4,0.752,28.056286811828613
0,0.736,10.553276538848877
1,0.736,14.241637229919434
2,0.736,18.569944381713867
3,0.736,19.30575656890869
4,0.736,20.015918731689453
5,0.736,20.75223708152771
0,0.744,12.040700435638428
1,0.744,16.377448320388794
2,0.744,22.985673904418945
3,0.744,27.393670558929443
4,0.744,24.400238752365112
5,0.744,25.144050121307373
6,0.744,28.808353662490845
0,0.728,12.784799337387085
1,0.728,13.51320219039917
2,0.728,17.841563940048218
3,0.728,21.497348070144653
4,0.728,26.665706872940063
5,0.728,18.560057640075684
6,0.728,19.288164377212524
7,0.728,21.488272190093994
0,0.688,14.977338075637817
1,0.688,11.952319145202637
2,0.688,22.216251134872437
0,0.712,15.664990186691284
1,0.712,28.138081789016724
2,0.712,8.344752073287964
3,0.712,9.824015617370605
4,0.712,11.240700721740723
5,0.712,25.888183116912842
0,0.72,17.121726751327515
1,0.72,23.680246114730835
0,0.745,20.041460752487183
0,0.711,20.786051988601685
0,0.76,22.225550889968872
1,0.76,4.632235765457153
2,0.76,7.584427118301392
3,0.76,27.296697854995728
0,0.696,23.73008108139038
1,0.696,26.600664377212524
0,0.737,25.177812814712524
0,0.751,25.914461612701416
0,0.695,28.850521564483643
1,0.695,3.936793327331543
0,1.504,1.7526838779449463
0,0.68,3.256880760192871
0,0.785,5.392402648925781
0,0.703,6.176995754241943
1,0.703,16.376654624938965
0,0.704,6.88023042678833
1,0.704,10.536330223083496
0,0.768,9.056312799453735
0,1.544,12.64017915725708
0,0.719,14.184552669525146
0,0.721,14.904050588607788
1,0.721,17.08014154434204
0,0.759,17.800755739212036
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
