counts,value,time
0,0.345,1.0998344421386719
1,0.345,12.059412956237793
2,0.345,15.721091270446777
3,0.345,17.928361654281616
4,0.345,19.373836278915405
5,0.345,20.11287832260132
6,0.345,26.00596046447754
7,0.345,29.67553997039795
0,0.369,1.4449255466461182
1,0.369,7.643144130706787
2,0.369,8.012480020523071
3,0.369,8.7350332736969
4,0.369,10.565921545028687
5,0.369,12.40448808670044
6,0.369,13.480652093887329
7,0.369,13.849759101867676
8,0.369,14.218966245651245
9,0.369,19.004632711410522
10,0.369,21.94350814819336
11,0.369,26.351139545440674
12,0.369,28.18204426765442
0,0.353,1.8141467571258545
1,0.353,4.7125937938690186
2,0.353,5.443632364273071
3,0.353,8.381823301315308
4,0.353,17.197884798049927
5,0.353,18.651573419570923
6,0.353,20.84325098991394
7,0.353,22.312658071517944
0,0.37,2.1672050952911377
1,0.37,22.66572117805481
0,0.361,2.5373775959014893
1,0.361,6.543297529220581
2,0.361,10.205207347869873
3,0.361,23.035475969314575
4,0.361,25.259698152542114
5,0.361,27.820935249328613
0,0.377,2.8985795974731445
1,0.377,4.335320711135864
2,0.377,10.93514633178711
3,0.377,17.551134824752808
4,0.377,23.39657998085022
5,0.377,27.082120895385742
6,0.377,29.29836392402649
0,0.362,3.2755320072174072
1,0.362,9.10438585281372
2,0.362,26.7205228805542
3,0.362,27.459233283996582
0,0.352,3.6376190185546875
0,0.346,3.989797830581665
0,0.378,5.065800666809082
1,0.378,15.342833757400513
2,0.378,18.27353858947754
3,0.378,24.881885290145874
0,0.386,5.796754360198975
1,0.386,13.094878911972046
2,0.386,14.58809781074524
3,0.386,23.773783683776855
0,0.36,6.18315052986145
0,0.337,6.904439449310303
1,0.337,24.544872283935547
0,0.401,7.241685628890991
1,0.401,1.4958674907684326
0,0.384,9.466643810272217
0,0.354,9.851052045822144
1,0.354,11.31239628791809
2,0.354,21.589445114135742
3,0.354,28.94429898262024
0,0.393,11.666163682937622
1,0.393,21.196377277374268
2,0.393,28.551119327545166
0,0.321,12.773742198944092
0,0.368,14.974430322647095
1,0.368,16.444541215896606
0,0.379,16.06583857536316
0,0.385,16.812669277191162
1,0.385,20.457914352416992
2,0.385,24.159690856933594
3,0.385,25.620803833007812
0,0.394,19.718992710113525
0,0.697,1.1996872425079346
1,0.697,10.671796321868896
0,0.712,1.8963556289672852
1,0.712,12.847971677780151
2,0.712,4.095987558364868
3,0.712,7.720349550247192
4,0.712,10.663841485977173
5,0.712,12.824434518814087
6,0.712,16.51211643218994
7,0.712,17.2245135307312
8,0.712,24.52941584587097
9,0.712,6.312554597854614
10,0.712,7.024523735046387
11,0.712,26.08067750930786
0,0.743,2.6082634925842285
1,0.743,18.720353364944458
2,0.743,9.920448303222656
3,0.743,9.15272855758667
4,0.743,25.96941828727722
5,0.743,12.112477779388428
6,0.743,28.944430351257324
0,0.745,3.3516149520874023
1,0.745,9.8961763381958
2,0.745,20.872478485107422
3,0.745,23.875391960144043
0,0.68,4.0962629318237305
1,0.68,10.703918933868408
2,0.68,23.840900421142578
3,0.68,28.193466424942017
4,0.68,1.2156915664672852
0,0.776,4.7760984897613525
1,0.776,2.5833799839019775
2,0.776,25.21652841567993
0,0.76,5.551621913909912
1,0.76,8.463726997375488
2,0.76,9.944085836410522
3,0.76,13.560375690460205
4,0.76,26.007840633392334
5,0.76,9.160020112991333
6,0.76,17.224318742752075
7,0.76,7.6965651512146
8,0.76,12.088723182678223
9,0.76,28.873602867126465
10,0.76,12.85580325126648
11,0.76,27.487744569778442
12,0.76,18.712007999420166
0,0.72,6.311903238296509
1,0.72,18.00039315223694
2,0.72,14.288123607635498
3,0.72,28.928685665130615
4,0.72,6.240429639816284
5,0.72,10.640890836715698
6,0.72,4.856074810028076
7,0.72,21.648030042648315
8,0.72,29.000593900680542
9,0.72,7.744273662567139
10,0.72,8.464221715927124
11,0.72,26.032007932662964
0,0.736,7.032123804092407
1,0.736,3.359745502471924
2,0.736,5.53615927696228
3,0.736,21.584323167800903
4,0.736,25.99235773086548
5,0.736,6.960633993148804
6,0.736,12.84856128692627
7,0.736,15.024296760559082
8,0.736,15.760509490966797
9,0.736,5.576167345046997
10,0.736,8.48821210861206
11,0.736,9.224538087844849
12,0.736,9.96038269996643
13,0.736,20.176210641860962
14,0.736,20.91210150718689
15,0.736,4.800095558166504
16,0.736,9.183951139450073
0,0.696,7.76811957359314
1,0.696,12.15209412574768
2,0.696,24.520947694778442
3,0.696,26.728440046310425
4,0.696,8.45680022239685
5,0.696,23.855817079544067
0,0.721,9.223413467407227
1,0.721,15.071874141693115
2,0.721,22.383439779281616
3,0.721,13.584497451782227
4,0.721,17.936315298080444
5,0.721,3.3970577716827393
6,0.721,26.799269676208496
7,0.721,12.120052337646484
0,0.768,11.383852005004883
1,0.768,17.23190450668335
2,0.768,1.143263578414917
3,0.768,4.087867736816406
4,0.768,23.82451319694519
0,0.752,14.32014536857605
1,0.752,27.472465991973877
2,0.752,13.536547183990479
3,0.752,20.15286922454834
4,0.752,18.657061338424683
5,0.752,7.736574649810791
6,0.752,18.7203266620636
7,0.752,22.368411779403687
8,0.752,5.536048173904419
9,0.752,9.920098066329956
10,0.752,23.10368251800537
0,0.728,15.792469263076782
1,0.728,24.592112064361572
2,0.728,28.22438621520996
3,0.728,4.8077497482299805
4,0.728,8.432003021240234
5,0.728,22.320245027542114
6,0.728,5.511953592300415
7,0.728,11.360863208770752
8,0.728,16.496422290802002
9,0.728,20.14444899559021
10,0.728,23.80128026008606
11,0.728,25.241464376449585
12,0.728,27.46563696861267
13,0.728,7.050768613815308
14,0.728,14.328565120697021
15,0.728,17.991995573043823
16,0.728,6.288235187530518
17,0.728,7.016232252120972
18,0.728,13.584232091903687
19,0.728,14.312358617782593
20,0.728,28.216186046600342
0,0.711,16.52044987678528
1,0.711,21.61768865585327
0,0.713,19.463711738586426
1,0.713,1.863708734512329
2,0.713,7.779007434844971
3,0.713,24.620283603668213
4,0.713,13.61588454246521
0,1.48,20.176373958587646
0,0.727,21.65596580505371
1,0.727,28.201469659805298
2,0.727,11.426952362060547
3,0.727,17.98465132713318
4,0.727,21.63233709335327
0,0.735,23.104127407073975
1,0.735,19.409040212631226
2,0.735,17.256614923477173
0,0.753,23.8395836353302
1,0.753,26.712697982788086
2,0.753,28.248085498809814
0,0.688,25.32013249397278
1,0.688,15.824272155761719
2,0.688,18.728440761566162
3,0.688,4.111827373504639
0,0.704,26.7681143283844
1,0.704,19.47268033027649
2,0.704,23.120103359222412
3,0.704,1.8960793018341064
0,0.744,28.952277421951294
1,0.744,11.375904560089111
2,0.744,17.984688758850098
3,0.744,2.57637619972229
4,0.744,3.320037841796875
5,0.744,4.76836895942688
6,0.744,22.328647136688232
7,0.744,26.05514645576477
8,0.744,1.896596908569336
9,0.744,2.6402900218963623
10,0.744,10.696598768234253
11,0.744,15.807974338531494
12,0.744,12.84058403968811
13,0.744,22.359698057174683
0,0.672,1.9115025997161865
1,0.672,11.440470933914185
0,0.719,6.272279739379883
0,0.729,6.991632699966431
1,0.729,23.07254958152771
2,0.729,4.118203163146973
3,0.729,8.492368459701538
4,0.729,25.351750135421753
