counts,value,time
0,0.695,0.3667786121368408
0,0.656,1.062105417251587
0,0.776,1.7182164192199707
1,0.776,4.702573776245117
0,0.712,2.4945943355560303
1,0.712,24.43867540359497
2,0.712,25.87924313545227
0,0.768,3.206547260284424
1,0.768,17.79112195968628
0,0.728,3.974630355834961
1,0.728,11.239042520523071
2,0.728,20.01504421234131
3,0.728,25.150745630264282
0,0.664,5.478761672973633
0,0.753,6.142275810241699
1,0.753,28.782588005065918
0,0.688,6.894989490509033
0,0.76,7.582783937454224
1,0.76,16.335156679153442
0,0.72,8.343133449554443
1,0.72,15.615344524383545
2,0.72,19.294625997543335
3,0.72,27.34314489364624
4,0.72,28.062744855880737
0,0.735,9.062911987304688
1,0.735,21.49489974975586
0,0.745,9.798183679580688
0,0.696,10.542952299118042
1,0.696,17.095078706741333
0,0.775,11.967327117919922
0,0.729,12.742404222488403
0,0.704,13.471169233322144
1,0.704,14.174817562103271
2,0.704,22.96731424331665
0,0.737,14.878825664520264
1,0.737,22.230318069458008
0,0.736,18.55877184867859
0,0.752,20.742757320404053
1,0.752,26.59112000465393
0,0.767,23.6714289188385
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
