counts,value,time
0,1.43,1.1977038383483887
1,1.43,28.210177183151245
2,1.43,13.55414605140686
0,1.468,2.6275908946990967
1,1.468,11.365990161895752
0,1.459,4.095534324645996
1,1.459,18.725905656814575
2,1.459,1.8185405731201172
3,1.459,10.652521133422852
0,1.465,5.554654598236084
0,1.5,7.019808530807495
0,1.421,8.520094633102417
1,1.421,1.210799217224121
0,1.488,9.94145131111145
1,1.488,20.18503189086914
2,1.488,4.069359540939331
3,1.488,26.728304147720337
0,1.452,11.428997278213501
1,1.452,20.907376766204834
0,1.466,12.881269931793213
1,1.466,4.820697069168091
0,1.484,14.347553253173828
0,1.438,15.831884384155273
1,1.438,5.557729244232178
0,1.456,17.269538164138794
0,1.446,21.673043489456177
1,1.446,9.919522762298584
2,1.446,17.23187780380249
0,1.478,23.119050979614258
1,1.478,25.35454821586609
0,1.448,24.59656596183777
1,1.448,4.769368410110474
2,1.448,6.216922760009766
0,1.47,26.044939041137695
1,1.47,18.67770290374756
0,1.454,27.514837980270386
1,1.454,9.198678493499756
0,1.491,3.2780256271362305
0,1.498,7.665040016174316
0,1.48,9.163361072540283
0,1.428,10.643176794052124
1,1.428,10.69710373878479
0,1.469,12.071470499038696
0,1.479,13.539981126785278
0,1.486,15.019270420074463
0,1.435,16.505052089691162
1,1.435,22.407901763916016
0,1.46,17.94036054611206
1,1.46,21.610157251358032
0,1.461,19.40042519569397
1,1.461,19.4705708026886
0,1.431,20.861504793167114
0,1.511,22.292039394378662
1,1.511,23.843136072158813
0,1.4,23.80315589904785
0,1.499,25.202829837799072
0,1.509,26.7014102935791
0,1.437,2.631891965866089
1,1.437,26.015451669692993
0,1.434,6.996194839477539
1,1.434,3.3281524181365967
0,1.489,8.430365562438965
0,1.445,12.833726644515991
0,1.504,14.278336524963379
1,1.504,27.45270562171936
0,1.449,15.782677412033081
1,1.449,6.301742076873779
2,1.449,13.618237972259521
0,1.462,20.147674798965454
0,1.473,23.06990647315979
0,1.472,24.54306650161743
0,0.251,28.957194089889526
0,1.444,1.8845083713531494
0,1.539,4.76236629486084
0,1.447,7.751185894012451
0,1.442,12.111810684204102
0,1.542,14.984304666519165
0,1.485,16.526500463485718
0,1.402,18.011249780654907
0,1.494,19.413079977035522
0,1.52,22.35953116416931
1,1.52,28.200594425201416
0,1.457,23.87985610961914
0,1.391,25.336889505386353
0,1.482,28.21670150756836
0,1.518,1.876863956451416
0,1.426,3.39496111869812
1,1.426,15.06726884841919
0,1.471,6.286785840988159
0,1.476,7.7582292556762695
1,1.476,20.931578636169434
0,1.463,9.234555721282959
0,1.493,12.1249361038208
0,1.49,16.49370765686035
0,1.487,17.983906507492065
0,1.368,26.83260488510132
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
