counts,value,time
0,0.65,9.162419319152832
0,0.719,9.811933994293213
1,0.719,2.5253841876983643
2,0.719,6.191259384155273
3,0.719,2.5581884384155273
4,0.719,10.601761102676392
5,0.719,14.997764110565186
6,0.719,17.194593906402588
0,0.781,10.53128981590271
0,0.733,11.31270432472229
1,0.733,26.636902570724487
2,0.733,23.804734230041504
3,0.733,22.30168628692627
0,0.718,12.045294284820557
1,0.718,9.947564601898193
0,0.729,12.763343095779419
1,0.729,14.2339768409729
2,0.729,8.451440572738647
3,0.729,16.443455934524536
4,0.729,4.781214952468872
0,0.741,13.492556095123291
1,0.741,14.987581968307495
2,0.741,3.2770774364471436
3,0.741,12.801378726959229
0,0.724,14.962624549865723
1,0.724,15.728679418563843
0,0.74,15.686353206634521
1,0.74,14.257927894592285
0,0.7,16.426397800445557
1,0.7,28.88142228126526
0,0.755,17.126349449157715
1,0.755,25.88166904449463
2,0.755,11.31514573097229
3,0.755,12.070479154586792
4,0.755,9.843443870544434
5,0.755,23.049731969833374
0,0.706,17.88127088546753
1,0.706,9.124291181564331
2,0.706,12.825453996658325
0,0.745,18.587404012680054
1,0.745,15.000012159347534
0,0.756,19.332428455352783
1,0.756,10.559568405151367
0,0.711,20.08880352973938
1,0.711,4.0059654712677
2,0.711,14.968976020812988
3,0.711,28.89406728744507
0,0.743,20.799558877944946
1,0.743,4.037937879562378
2,0.743,16.45305347442627
3,0.743,25.27288293838501
4,0.743,6.946513891220093
0,0.759,21.542443990707397
1,0.759,25.263569116592407
2,0.759,3.2793216705322266
0,0.713,22.30103874206543
1,0.713,10.66525912284851
2,0.713,23.77111291885376
3,0.713,26.71327257156372
0,0.737,23.014511823654175
1,0.737,17.91386389732361
2,0.737,23.03447699546814
0,0.722,23.751957654953003
1,0.722,22.355273485183716
0,0.73,24.47374653816223
1,0.73,5.5340964794158936
2,0.73,9.829910039901733
0,0.677,25.20418882369995
0,0.738,27.36959147453308
0,0.778,28.10745859146118
0,0.727,28.884973287582397
1,0.727,18.6868577003479
0,0.341,1.2023992538452148
0,0.368,1.5437116622924805
1,0.368,15.809426307678223
2,0.368,28.261053562164307
0,0.384,1.9114704132080078
1,0.384,7.7588489055633545
2,0.384,19.86172890663147
0,0.388,2.295562982559204
0,0.351,2.683708667755127
1,0.351,17.643948793411255
2,0.351,28.986188650131226
0,0.338,3.034576654434204
0,0.371,3.372934103012085
1,0.371,5.224501132965088
2,0.371,9.94649052619934
3,0.371,14.711915254592896
4,0.371,29.701689958572388
0,0.389,3.7438764572143555
0,0.367,4.133084535598755
1,0.367,4.499920606613159
2,0.367,8.14240026473999
3,0.367,24.25899314880371
0,0.357,4.867182970046997
1,0.357,6.668429374694824
2,0.357,9.226852416992188
3,0.357,12.173786163330078
0,0.348,5.595868110656738
0,0.362,5.943868637084961
1,0.362,6.306135892868042
2,0.362,13.989296197891235
